URN,KS2 Pupils,KS2 Boys,KS2 Girls,Reading Progress,Reading Score,Reading Meet Std,Reading Exceed Std,Reading Progress Band,Reading Progress Desc,Writing Progress,Writing Score,Writing Meet Std,Writing Exceed Std,Writing Progress Band,Writing Progress Desc,Maths Progress,Maths Score,Maths Meet Std,Maths Exceed Std,Maths Progress Band,Maths Progress Desc,Overall Meet Std,Overall Exceed Std,Academic Year
107870,60,34,26,0.2,105,78%,18%,,,1.8,109,90%,42%,,,0.9,105,78%,25%,,,75%,8%,2017
102401,85,41,44,-0.9,102,66%,16%,,,0.9,107,80%,39%,,,1.6,105,78%,25%,,,64%,8%,2017
112671,27,16,11,-4.7,98,41%,11%,,,-4,101,52%,19%,,,-4.4,99,41%,11%,,,30%,0%,2017
119134,22,15,7,-4.5,101,68%,5%,,,-1.7,105,73%,27%,,,-3.6,102,73%,5%,,,55%,5%,2017
123999,60,26,34,1.9,106,75%,30%,,,2.2,106,75%,38%,,,1.9,106,82%,32%,,,70%,10%,2017
100480,54,30,24,3.4,112,94%,65%,,,3.2,114,98%,78%,,,3.7,112,96%,70%,,,93%,41%,2017
142109,,,,,,,,,,,,,,,,,,,,,,,,2017
109211,21,17,4,1.3,106,76%,33%,,,1.9,106,71%,38%,,,2.1,106,90%,24%,,,71%,10%,2017
118120,5,,,,,,,,,,,,,,,,,,,,,,,2017
134174,49,27,22,-0.5,104,73%,29%,,,-2.7,106,84%,39%,,,1.4,106,82%,41%,,,67%,6%,2017
125202,23,13,10,2.2,110,91%,48%,,,1.7,109,91%,39%,,,0.7,107,91%,35%,,,87%,22%,2017
105047,70,45,25,-3.9,100,54%,13%,,,-5.9,103,63%,21%,,,-2.8,101,69%,13%,,,43%,1%,2017
111255,16,9,7,5.5,108,81%,44%,,,0.7,109,88%,44%,,,2.5,105,88%,19%,,,63%,0%,2017
136952,,,,,,,,,,,,,,,,,,,,,,,,2017
120053,50,28,22,-1.2,101,60%,10%,,,-0.7,101,48%,10%,,,0.9,101,70%,10%,,,46%,4%,2017
103334,30,17,13,-0.1,106,83%,33%,,,0.2,108,93%,40%,,,-1.4,104,73%,27%,,,57%,17%,2017
134171,44,19,25,1.1,104,89%,11%,,,2.5,105,82%,23%,,,0.6,104,86%,14%,,,82%,0%,2017
142108,,,,,,,,,,,,,,,,,,,,,,,,2017
101532,114,53,61,-3,101,55%,15%,,,-2,106,73%,34%,,,0,104,76%,18%,,,50%,1%,2017
121803,15,6,9,6.4,114,93%,73%,,,2.4,109,87%,40%,,,1.5,108,93%,27%,,,93%,13%,2017
108454,22,8,14,6.2,107,86%,27%,,,2.7,110,86%,59%,,,6.2,107,95%,23%,,,73%,5%,2017
132789,60,33,27,-0.2,104,73%,8%,,,2.6,108,85%,37%,,,1.3,105,75%,27%,,,65%,5%,2017
138442,89,35,54,0.6,102,71%,13%,,,1.2,103,65%,26%,,,1.5,103,78%,16%,,,61%,3%,2017
114946,59,28,31,0,106,85%,27%,,,0.6,109,88%,42%,,,-0.1,106,92%,25%,,,76%,8%,2017
123064,22,13,9,0.8,106,86%,23%,,,-1.3,105,86%,14%,,,-1.6,104,77%,18%,,,73%,5%,2017
141626,59,30,29,-0.7,104,78%,14%,,,-0.9,106,76%,27%,,,-0.8,104,76%,15%,,,66%,8%,2017
114524,13,6,7,3.3,105,77%,15%,,,0.3,105,77%,15%,,,0.3,101,46%,23%,,,38%,15%,2017
113438,15,10,5,-0.5,105,67%,33%,,,-1.7,104,60%,27%,,,-0.6,106,80%,27%,,,60%,13%,2017
115953,26,14,12,-2.6,102,69%,15%,,,-3.5,102,73%,12%,,,-3,101,54%,15%,,,46%,8%,2017
109180,11,6,5,1,104,73%,27%,,,2.7,105,82%,18%,,,0.2,103,82%,9%,,,73%,9%,2017
138305,30,16,14,3.1,109,90%,47%,,,-1.4,109,97%,40%,,,2.3,108,90%,37%,,,77%,10%,2017
101328,28,12,16,3.7,108,96%,36%,,,3.4,112,96%,61%,,,5.1,109,96%,54%,,,93%,18%,2017
141352,53,29,24,3.5,105,75%,30%,,,2.7,106,77%,34%,,,2.7,104,74%,26%,,,66%,8%,2017
118630,9,3,6,2.5,110,78%,56%,,,-0.8,111,100%,56%,,,1.1,108,89%,33%,,,78%,22%,2017
120862,17,11,6,0.7,107,88%,29%,,,-1,108,94%,29%,,,-0.6,105,88%,24%,,,82%,12%,2017
139007,29,16,13,-0.9,106,86%,31%,,,-1,106,86%,21%,,,-2,105,79%,24%,,,69%,10%,2017
141846,14,10,4,1.5,108,93%,50%,,,1.9,107,93%,43%,,,0.3,106,93%,43%,,,86%,29%,2017
100753,57,27,30,-5.1,99,49%,12%,,,5.7,102,53%,18%,,,-3.5,100,54%,9%,,,46%,7%,2017
105317,31,13,18,0.4,105,84%,32%,,,1.6,107,84%,32%,,,0.5,105,81%,29%,,,71%,16%,2017
104332,92,50,42,0.5,106,80%,30%,,,0.7,108,89%,42%,,,0,106,80%,35%,,,72%,8%,2017
123041,29,14,15,0.1,106,83%,31%,,,0.5,106,90%,21%,,,-1.3,105,83%,21%,,,69%,17%,2017
121920,25,13,12,1.5,99,52%,8%,,,5.3,102,71%,13%,,,2.5,101,75%,4%,,,54%,4%,2017
139916,29,19,10,-0.8,105,72%,31%,,,-1.5,106,83%,24%,,,-1.7,105,79%,24%,,,66%,10%,2017
138303,39,15,24,-3.2,102,72%,8%,,,-0.7,109,95%,51%,,,-1.3,103,82%,13%,,,64%,0%,2017
140810,69,29,40,0.2,107,87%,33%,,,0.2,108,88%,39%,,,0.3,107,84%,35%,,,72%,13%,2017
143264,45,25,20,2.7,105,89%,18%,,,0.8,106,84%,24%,,,4.6,107,98%,29%,,,78%,0%,2017
106887,31,16,15,-0.3,103,74%,13%,,,1,105,77%,26%,,,-0.8,103,81%,13%,,,58%,0%,2017
116745,10,2,8,-2.9,102,70%,30%,,,-5.8,99,50%,0%,,,-5.6,100,50%,0%,,,40%,0%,2017
118587,72,34,38,1,103,69%,24%,,,0.3,107,86%,29%,,,1.4,104,78%,15%,,,56%,8%,2017
123050,29,14,15,3.6,108,93%,45%,,,-5.9,108,90%,48%,,,2.2,107,79%,41%,,,48%,7%,2017
119174,24,10,14,-0.7,98,50%,8%,,,-3.3,103,71%,25%,,,-0.4,99,63%,8%,,,42%,4%,2017
136769,90,45,45,2.1,106,86%,30%,,,1.2,108,88%,33%,,,1.7,106,84%,32%,,,83%,9%,2017
139597,,,,,,,,,,,,,,,,,,,,,,,,2017
133390,22,15,7,-2.5,97,36%,0%,,,-2.5,98,50%,0%,,,-1.1,98,59%,0%,,,36%,0%,2017
125598,119,64,55,-3.1,103,63%,20%,,,0.3,105,70%,29%,,,-2.4,104,67%,24%,,,55%,11%,2017
140115,32,17,15,-1,104,69%,13%,,,2.1,106,91%,22%,,,-0.3,105,72%,19%,,,56%,3%,2017
123514,75,45,30,-4.7,99,47%,5%,,,-0.8,100,63%,4%,,,-2.8,100,59%,9%,,,40%,1%,2017
111654,11,7,4,8.4,107,82%,36%,,,5.8,109,91%,45%,,,8.1,107,73%,36%,,,55%,9%,2017
121904,60,27,33,-0.6,106,82%,30%,,,-0.1,107,82%,35%,,,-0.2,106,80%,23%,,,72%,5%,2017
105658,28,11,17,-0.2,104,71%,21%,,,0.6,104,75%,14%,,,-2.1,102,79%,7%,,,68%,4%,2017
141480,17,12,5,0.2,105,82%,24%,,,-2.6,106,82%,29%,,,-1.7,103,82%,12%,,,76%,0%,2017
115071,6,4,2,,100,33%,17%,,,3.9,103,50%,17%,,,,97,33%,0%,,,33%,0%,2017
126018,70,34,36,-0.4,105,71%,27%,,,-1.2,106,87%,30%,,,-1,104,77%,24%,,,60%,1%,2017
101135,26,18,8,1.4,108,96%,31%,,,-1.2,111,88%,58%,,,3.3,109,85%,54%,,,81%,8%,2017
111357,28,14,14,-0.7,105,75%,21%,,,-1.8,105,75%,18%,,,-5.3,100,64%,0%,,,61%,0%,2017
109630,29,16,13,-4.2,100,55%,7%,,,-2.8,100,62%,7%,,,-4.2,100,52%,14%,,,38%,0%,2017
118782,60,31,29,-0.3,106,78%,32%,,,-2.4,108,82%,47%,,,0.5,106,82%,38%,,,65%,10%,2017
140774,10,6,4,1.8,104,70%,40%,,,4.4,105,80%,20%,,,3.8,106,80%,40%,,,70%,10%,2017
123524,23,8,15,0.3,103,70%,13%,,,-3.4,103,74%,9%,,,-2.5,101,52%,13%,,,35%,0%,2017
102593,28,20,8,-1.2,102,57%,14%,,,-0.5,103,71%,14%,,,-1.4,102,61%,18%,,,46%,7%,2017
125194,91,43,48,0.9,108,86%,49%,,,-1,108,85%,40%,,,0.2,107,89%,44%,,,78%,16%,2017
132056,60,29,31,-1.8,103,68%,22%,,,-0.8,105,70%,25%,,,-2.5,103,62%,15%,,,52%,7%,2017
105250,32,23,9,1.5,106,91%,28%,,,-2.4,110,91%,59%,,,3.2,108,91%,38%,,,66%,13%,2017
122764,7,4,3,,106,57%,29%,,,,104,57%,14%,,,,102,57%,14%,,,43%,14%,2017
137185,30,14,16,-2.5,100,47%,20%,,,-2.2,104,63%,23%,,,-3.1,100,37%,20%,,,33%,7%,2017
140319,75,39,36,4.8,106,81%,24%,,,4.8,109,89%,36%,,,6.9,108,93%,37%,,,79%,5%,2017
101431,1,,,,,,,,,,,,,,,,,,,,,,,2017
102832,60,32,28,-0.4,104,68%,27%,,,0.7,105,73%,30%,,,2.8,106,87%,38%,,,67%,15%,2017
125973,29,14,15,-0.5,100,55%,14%,,,-2.2,102,59%,17%,,,1.4,103,72%,17%,,,41%,3%,2017
123720,37,19,18,-1.5,105,78%,32%,,,-4.4,106,84%,38%,,,-2.3,104,81%,19%,,,68%,0%,2017
141284,17,8,9,7.5,110,100%,53%,,,4.4,108,94%,24%,,,5.8,108,100%,47%,,,88%,24%,2017
142268,46,28,18,0.2,105,74%,26%,,,3.6,104,74%,20%,,,-1.5,103,74%,20%,,,67%,13%,2017
104545,33,13,20,-4,102,39%,15%,,,-3.5,103,48%,6%,,,-5,101,30%,9%,,,24%,0%,2017
141985,50,26,24,-2.2,102,60%,12%,,,0.8,104,64%,14%,,,-3.2,101,60%,6%,,,44%,0%,2017
117865,46,21,25,0.3,105,72%,26%,,,0.4,106,80%,22%,,,1.1,105,85%,33%,,,61%,17%,2017
114217,19,7,12,-2,102,63%,16%,,,2.9,104,74%,21%,,,0.2,104,84%,16%,,,58%,5%,2017
112855,5,,,,,,,,,,,,,,,,,,,,,,,2017
122508,26,15,11,-4.5,101,50%,8%,,,-2.3,104,69%,15%,,,-3,103,73%,8%,,,46%,0%,2017
114732,41,26,15,-1.4,104,83%,17%,,,0.5,104,80%,7%,,,-1,105,78%,22%,,,68%,7%,2017
141623,60,27,33,2.3,108,82%,47%,,,0.3,109,87%,43%,,,0.9,106,82%,27%,,,70%,17%,2017
139539,31,16,15,1.5,107,84%,26%,,,0.8,108,84%,35%,,,0.6,106,87%,32%,,,77%,13%,2017
136173,72,40,32,-1.4,104,68%,24%,,,-0.2,106,78%,29%,,,-4.3,101,63%,10%,,,54%,8%,2017
102746,84,41,43,6,108,87%,38%,,,4.8,113,98%,64%,,,4.7,108,89%,37%,,,81%,17%,2017
134307,48,24,24,-0.7,101,65%,21%,,,1.2,102,60%,10%,,,0.5,102,73%,19%,,,63%,8%,2017
114728,28,15,13,0.3,106,82%,43%,,,0.2,111,93%,50%,,,3.5,109,93%,43%,,,79%,21%,2017
141108,,,,,,,,,,,,,,,,,,,,,,,,2017
144355,,,,,,,,,,,,,,,,,,,,,,,,2017
140269,,,,,,,,,,,,,,,,,,,,,,,,2017
134904,83,38,45,0,106,75%,35%,,,-0.1,107,80%,39%,,,-0.8,104,80%,23%,,,64%,13%,2017
140328,29,21,8,4.4,108,86%,48%,,,0.6,105,76%,21%,,,2.8,106,83%,31%,,,79%,10%,2017
139103,55,31,24,-4.4,99,53%,5%,,,-2.3,105,85%,24%,,,0.4,104,80%,16%,,,44%,0%,2017
135727,29,18,11,3.2,105,93%,24%,,,2.8,104,79%,10%,,,3.7,106,86%,28%,,,79%,10%,2017
119333,14,8,6,-3.8,94,29%,7%,,,-2.8,96,29%,7%,,,-0.2,99,57%,14%,,,21%,7%,2017
119343,38,24,14,-3.6,99,61%,5%,,,-1.7,100,61%,3%,,,-3,100,74%,0%,,,58%,0%,2017
112410,8,2,6,-5.3,95,38%,13%,,,2.9,96,25%,13%,,,-5.5,96,25%,13%,,,25%,13%,2017
109805,23,14,9,-3.7,98,39%,4%,,,-0.4,101,52%,9%,,,-0.1,102,74%,4%,,,30%,4%,2017
100156,86,41,45,0,102,67%,19%,,,4.2,104,73%,29%,,,1.9,104,80%,24%,,,67%,8%,2017
109160,40,16,24,1.9,107,90%,33%,,,3.3,109,90%,40%,,,1.5,107,95%,33%,,,88%,15%,2017
109195,22,10,12,6.5,114,100%,73%,,,1.1,109,91%,50%,,,3.8,111,95%,73%,,,91%,41%,2017
102920,57,29,28,2.6,108,81%,42%,,,0.8,108,86%,44%,,,2.8,108,88%,44%,,,81%,18%,2017
112880,8,5,3,1.4,104,88%,13%,,,5.3,105,88%,0%,,,2.9,107,88%,25%,,,88%,0%,2017
116289,10,5,5,4,107,80%,50%,,,2.3,107,70%,60%,,,1.7,105,80%,20%,,,60%,10%,2017
111813,3,,,,,,,,,,,,,,,,,,,,,,,2017
125913,61,31,30,-0.9,103,69%,18%,,,-1.1,104,75%,23%,,,-1.2,102,74%,15%,,,57%,2%,2017
102224,88,47,41,1.5,104,77%,20%,,,3.4,108,81%,42%,,,4.1,107,84%,39%,,,72%,17%,2017
142587,30,12,18,1.2,104,73%,27%,,,3.3,104,67%,27%,,,-1,102,53%,20%,,,47%,13%,2017
108604,58,25,33,1.1,106,79%,31%,,,0.5,106,81%,31%,,,1,105,90%,22%,,,71%,12%,2017
142770,13,6,7,0.9,105,85%,23%,,,-1.3,106,92%,23%,,,-0.5,103,85%,8%,,,69%,0%,2017
135307,40,19,21,0.1,104,68%,30%,,,3.3,108,85%,33%,,,1,105,80%,23%,,,68%,15%,2017
105802,49,30,19,-2.4,101,65%,14%,,,1.1,103,71%,18%,,,0.1,104,67%,22%,,,49%,8%,2017
121082,8,7,1,-1.3,104,63%,13%,,,-0.2,104,88%,25%,,,-1.4,103,75%,13%,,,50%,0%,2017
116884,27,12,15,2.8,107,85%,33%,,,2.2,109,93%,56%,,,0.3,104,70%,30%,,,67%,7%,2017
131306,59,30,29,-0.7,104,69%,24%,,,-0.2,106,81%,29%,,,-2.5,102,66%,17%,,,59%,8%,2017
140453,28,14,14,1.6,105,82%,18%,,,0.5,107,79%,29%,,,1.8,106,79%,21%,,,75%,7%,2017
113165,13,5,8,-3.6,99,46%,8%,,,-1.9,104,62%,23%,,,-2.2,101,46%,8%,,,38%,0%,2017
100829,58,29,29,-0.8,103,71%,16%,,,1.1,108,88%,34%,,,0.6,104,84%,21%,,,66%,10%,2017
100727,28,13,15,-5.7,100,61%,11%,,,-1.1,107,89%,32%,,,-1.8,104,64%,21%,,,43%,4%,2017
142904,,,,,,,,,,,,,,,,,,,,,,,,2017
118032,20,8,12,-1.1,102,70%,20%,,,3.8,108,100%,35%,,,6,110,95%,45%,,,70%,10%,2017
132796,42,22,20,-3.8,101,69%,10%,,,-2.2,106,81%,40%,,,-1.4,104,86%,21%,,,62%,7%,2017
139286,152,84,68,-0.7,104,74%,27%,,,-0.2,106,76%,29%,,,2.6,107,95%,35%,,,70%,14%,2017
101712,83,45,38,-0.3,102,67%,16%,,,-2.1,106,78%,27%,,,2,105,82%,27%,,,58%,2%,2017
102027,13,6,7,-3.1,102,62%,8%,,,1.2,107,100%,15%,,,-2,103,77%,8%,,,46%,8%,2017
134929,58,32,26,-1,105,78%,17%,,,-0.6,110,90%,53%,,,1.2,106,86%,26%,,,66%,7%,2017
142093,29,14,15,-1.2,101,62%,10%,,,1.1,102,66%,10%,,,-3.5,99,41%,10%,,,34%,3%,2017
115707,26,15,11,4.3,108,88%,42%,,,1.3,110,92%,54%,,,2,106,88%,31%,,,85%,8%,2017
114272,12,4,8,1,104,75%,33%,,,0.4,107,92%,33%,,,-0.2,103,75%,8%,,,50%,8%,2017
124199,30,14,16,0.2,105,80%,20%,,,-2,109,83%,53%,,,-0.1,105,80%,23%,,,73%,13%,2017
104372,56,21,35,-1,99,54%,4%,,,3.5,103,66%,18%,,,0.6,102,66%,11%,,,46%,2%,2017
140768,13,6,7,-3,106,54%,23%,,,-11.6,103,77%,8%,,,-5.5,101,54%,15%,,,15%,0%,2017
116342,46,32,14,1.9,102,63%,22%,,,1.7,105,67%,30%,,,2.8,104,67%,20%,,,50%,4%,2017
112207,23,13,10,-3.5,103,83%,13%,,,-3.2,106,78%,30%,,,-2.3,104,78%,26%,,,65%,4%,2017
124655,40,21,19,0.7,104,78%,25%,,,1.4,107,80%,33%,,,-1.7,103,65%,18%,,,60%,10%,2017
131740,42,21,21,1,103,76%,21%,,,-0.1,107,76%,38%,,,0.5,103,76%,10%,,,60%,2%,2017
122707,57,20,37,2.6,108,84%,49%,,,-0.5,107,81%,40%,,,-0.7,105,81%,30%,,,72%,14%,2017
107677,65,28,37,1.2,108,92%,37%,,,-1.1,109,95%,40%,,,0.9,108,94%,31%,,,85%,11%,2017
109245,29,9,20,2.7,109,93%,48%,,,0.7,111,93%,55%,,,1.5,108,97%,41%,,,83%,24%,2017
107490,29,15,14,2,109,93%,48%,,,-1.2,111,86%,55%,,,3.8,110,97%,62%,,,83%,21%,2017
118744,33,15,18,2.5,111,94%,64%,,,0.9,108,94%,42%,,,-1.2,107,88%,36%,,,82%,18%,2017
120047,59,30,29,2.3,104,78%,14%,,,6.5,110,92%,56%,,,3.7,106,90%,25%,,,76%,8%,2017
142191,15,8,7,2.7,105,80%,27%,,,1.3,105,60%,33%,,,1.3,104,73%,13%,,,53%,7%,2017
121137,9,4,5,-3.2,106,89%,33%,,,-5,104,67%,33%,,,-2.9,105,89%,22%,,,67%,22%,2017
117404,24,15,9,1.6,104,67%,38%,,,1.9,104,63%,25%,,,-0.9,102,67%,21%,,,54%,13%,2017
106721,27,14,13,1.3,105,78%,22%,,,0.5,106,81%,19%,,,1.1,105,85%,22%,,,63%,7%,2017
106706,88,45,43,1.4,107,82%,36%,,,0.6,111,93%,66%,,,3,108,89%,50%,,,76%,16%,2017
138071,52,24,28,-2,101,67%,12%,,,2.2,100,60%,6%,,,-3.2,100,54%,10%,,,48%,4%,2017
122501,56,32,24,-3.8,101,61%,9%,,,-0.7,104,75%,21%,,,1,105,82%,21%,,,57%,7%,2017
110663,44,20,24,1.5,103,70%,20%,,,1.3,107,84%,30%,,,2.3,105,70%,25%,,,55%,11%,2017
115665,9,4,5,0.3,97,44%,0%,,,5.5,102,56%,11%,,,-1.2,98,44%,11%,,,33%,0%,2017
111228,40,25,15,-3.5,97,30%,8%,,,-8.3,101,58%,8%,,,-2.5,98,53%,5%,,,23%,3%,2017
138535,42,23,19,-0.9,101,69%,14%,,,-0.9,104,69%,24%,,,2.7,105,86%,17%,,,67%,12%,2017
119560,14,4,10,4.1,112,100%,57%,,,-0.1,109,100%,43%,,,1.8,109,100%,43%,,,86%,14%,2017
132086,36,17,19,2,107,83%,39%,,,-0.3,106,78%,22%,,,1.9,107,86%,33%,,,81%,11%,2017
121335,9,5,4,0.2,105,78%,33%,,,-0.3,104,78%,22%,,,-0.6,104,67%,22%,,,44%,11%,2017
117882,9,5,4,-1,98,56%,11%,,,0.1,95,22%,11%,,,-2.6,99,67%,0%,,,44%,0%,2017
121425,32,18,14,1.2,105,78%,28%,,,1.5,102,50%,22%,,,-1.6,102,81%,3%,,,69%,0%,2017
121416,5,,,,,,,,,,,,,,,,,,,,,,,2017
139217,29,17,12,4.8,108,93%,34%,,,1.3,103,66%,21%,,,0.1,103,83%,10%,,,76%,3%,2017
144949,,,,,,,,,,,,,,,,,,,,,,,,2017
109795,59,23,36,-1.2,105,71%,31%,,,-0.2,107,81%,37%,,,-1,105,81%,22%,,,64%,7%,2017
120868,16,5,11,3.1,109,94%,56%,,,-2.6,107,81%,25%,,,-0.8,104,69%,31%,,,63%,6%,2017
114547,12,3,9,5.9,111,100%,50%,,,-0.6,112,100%,50%,,,2.5,108,100%,25%,,,83%,0%,2017
134065,56,25,31,-1.2,104,70%,25%,,,-1.6,105,68%,23%,,,-2.4,102,66%,13%,,,59%,7%,2017
102214,90,44,46,-2.3,104,70%,29%,,,1.1,107,78%,38%,,,-1.5,105,73%,31%,,,62%,18%,2017
101907,84,43,41,0.5,104,68%,21%,,,1.3,107,81%,33%,,,2.5,106,82%,23%,,,63%,2%,2017
100922,59,25,34,3.7,108,88%,36%,,,1.5,109,90%,51%,,,2.5,107,90%,36%,,,80%,10%,2017
139094,60,32,28,-0.2,101,53%,15%,,,1.4,103,63%,20%,,,1.4,103,72%,17%,,,53%,2%,2017
110645,29,18,11,2.2,105,79%,24%,,,-1,107,79%,41%,,,0.8,103,72%,14%,,,66%,7%,2017
123119,13,9,4,-0.4,107,92%,23%,,,-1.9,108,85%,38%,,,1,108,100%,23%,,,69%,8%,2017
105163,64,28,36,2.1,105,81%,22%,,,2.8,110,94%,53%,,,5.5,109,92%,44%,,,77%,11%,2017
141840,53,22,31,-3.1,102,53%,15%,,,-6.2,103,60%,13%,,,-7.9,98,36%,6%,,,26%,0%,2017
121108,4,,,,,,,,,,,,,,,,,,,,,,,2017
118314,30,12,18,-1,102,73%,17%,,,-2.6,103,73%,20%,,,-1.5,101,60%,20%,,,57%,10%,2017
122678,19,9,10,1.4,105,74%,21%,,,2.3,103,79%,5%,,,0.1,104,74%,0%,,,63%,0%,2017
119379,7,2,5,-1.3,104,71%,14%,,,-0.7,103,57%,14%,,,-5.7,100,43%,0%,,,43%,0%,2017
138581,83,39,44,0.9,102,65%,14%,,,1.4,106,73%,37%,,,2.5,104,78%,18%,,,55%,2%,2017
125762,14,5,9,-1,108,71%,36%,,,-4.9,105,57%,36%,,,-6,102,50%,21%,,,43%,14%,2017
112821,3,,,,,,,,,,,,,,,,,,,,,,,2017
141287,16,5,11,0,106,81%,44%,,,-2.1,105,81%,31%,,,-0.6,105,88%,31%,,,63%,13%,2017
107719,30,9,21,-0.9,104,83%,23%,,,-2.2,107,83%,30%,,,0.1,105,77%,33%,,,57%,3%,2017
124176,13,9,4,2.1,102,54%,15%,,,2.3,106,54%,31%,,,-1,99,54%,8%,,,46%,8%,2017
117245,43,26,17,0.4,109,86%,47%,,,0.8,111,91%,63%,,,0.7,108,88%,47%,,,77%,21%,2017
138423,30,19,11,-0.8,100,60%,7%,,,-2.1,100,50%,10%,,,-3.2,99,40%,7%,,,27%,0%,2017
117841,13,8,5,-0.8,104,69%,8%,,,3.4,109,77%,38%,,,1.4,106,77%,15%,,,69%,8%,2017
116360,24,14,10,3.3,111,100%,67%,,,-4.1,108,88%,38%,,,0.1,107,96%,38%,,,79%,4%,2017
140990,30,16,14,-3.6,98,43%,10%,,,-0.9,99,50%,7%,,,-5.3,96,37%,3%,,,30%,0%,2017
115260,33,23,10,1.4,104,82%,21%,,,0.1,104,79%,12%,,,2.2,105,82%,30%,,,70%,6%,2017
100030,14,13,1,1.8,109,86%,43%,,,-3.1,110,86%,43%,,,2.8,109,93%,36%,,,64%,7%,2017
101342,56,30,26,-1.9,103,73%,13%,,,0.7,106,79%,36%,,,-0.5,104,82%,16%,,,66%,4%,2017
101495,48,24,24,0.7,103,60%,21%,,,3.7,108,79%,42%,,,2.8,105,75%,25%,,,54%,17%,2017
143064,22,13,9,8.4,112,100%,68%,,,8.4,116,100%,86%,,,7.2,111,100%,73%,,,100%,55%,2017
123197,13,4,9,4.9,111,85%,62%,,,1.8,110,92%,38%,,,1.9,108,92%,31%,,,85%,15%,2017
113095,28,16,12,3.8,107,93%,32%,,,1.3,104,79%,14%,,,1.2,104,93%,11%,,,75%,4%,2017
112816,9,7,2,1.6,106,89%,33%,,,0.4,104,67%,11%,,,-2.5,102,67%,0%,,,67%,0%,2017
118399,13,5,8,1.4,107,77%,38%,,,8.1,109,77%,31%,,,0.8,107,85%,31%,,,77%,15%,2017
111197,83,47,36,-2.9,101,60%,14%,,,-2,104,71%,13%,,,-1.9,102,69%,13%,,,51%,5%,2017
121150,18,8,10,-1.5,102,67%,22%,,,0.7,104,78%,17%,,,1.5,105,89%,22%,,,56%,6%,2017
120445,10,5,5,0.6,104,80%,20%,,,1.7,105,90%,20%,,,-0.7,103,70%,10%,,,70%,0%,2017
115098,30,19,11,1.6,104,70%,27%,,,-2.1,105,67%,33%,,,-0.6,103,63%,17%,,,57%,3%,2017
108206,38,17,21,-1.1,106,84%,29%,,,0,111,92%,61%,,,0.9,108,92%,37%,,,79%,13%,2017
113433,30,19,11,3.4,109,90%,47%,,,0.9,107,90%,30%,,,-0.1,105,90%,20%,,,90%,3%,2017
117160,59,28,31,2.3,108,86%,44%,,,3.6,110,88%,56%,,,4.3,110,95%,49%,,,85%,34%,2017
121970,10,3,7,0.7,100,50%,10%,,,-3.8,101,50%,20%,,,-5,95,20%,0%,,,20%,0%,2017
136790,73,40,33,-3.5,102,59%,19%,,,-0.1,106,77%,37%,,,-2.1,103,71%,23%,,,55%,8%,2017
101451,60,31,29,0.3,105,78%,32%,,,0.9,109,87%,50%,,,1.1,107,85%,30%,,,73%,13%,2017
131313,24,13,11,-4.4,97,38%,4%,,,2.6,100,50%,13%,,,-0.5,101,75%,8%,,,33%,0%,2017
110754,61,31,30,-1.2,103,69%,18%,,,-0.6,104,77%,23%,,,-0.2,104,84%,21%,,,64%,5%,2017
100482,42,24,18,4.7,113,93%,76%,,,2.7,115,98%,88%,,,4,112,100%,67%,,,90%,45%,2017
119548,19,12,7,0.3,104,84%,26%,,,-1.8,107,95%,37%,,,0.7,104,74%,26%,,,53%,11%,2017
100329,28,16,12,-0.8,102,68%,29%,,,-1.5,105,82%,29%,,,0.5,103,75%,29%,,,54%,4%,2017
142703,81,43,38,-0.8,104,70%,19%,,,-0.2,107,77%,36%,,,-0.9,103,67%,21%,,,56%,7%,2017
117083,60,30,30,-1.3,104,80%,20%,,,-0.2,105,83%,17%,,,-2.6,102,72%,10%,,,63%,2%,2017
141353,59,28,31,-4.2,101,63%,19%,,,-5.7,102,64%,17%,,,-7.3,98,46%,5%,,,36%,2%,2017
109781,75,37,38,-1.5,102,65%,16%,,,-1.2,105,77%,25%,,,-0.4,103,73%,21%,,,55%,8%,2017
131752,,,,,,,,,,,,,,,,,,,,,,,,2017
115577,30,18,12,3.6,109,93%,50%,,,2.7,109,90%,50%,,,3.1,108,97%,57%,,,87%,33%,2017
111581,21,8,13,-5.9,97,43%,5%,,,1.3,101,62%,10%,,,-1,102,71%,14%,,,43%,0%,2017
126413,13,8,5,-1.5,100,46%,8%,,,-2.8,101,77%,8%,,,4,105,85%,46%,,,31%,0%,2017
110472,60,35,25,1.4,108,100%,35%,,,-2.1,109,95%,43%,,,-1.1,106,87%,25%,,,83%,3%,2017
131936,58,25,33,1.5,105,78%,28%,,,1.2,107,83%,31%,,,0.5,104,76%,21%,,,66%,10%,2017
119704,44,21,23,-0.8,102,73%,14%,,,-0.8,105,80%,25%,,,-1.1,101,68%,14%,,,55%,2%,2017
142226,57,37,20,-0.4,104,75%,25%,,,1.1,112,91%,65%,,,4.2,108,89%,39%,,,74%,7%,2017
137147,45,22,23,3.4,108,84%,40%,,,0.9,113,93%,78%,,,5.9,111,93%,60%,,,82%,16%,2017
102425,31,21,10,1.2,106,84%,29%,,,1.8,110,100%,45%,,,3,108,94%,39%,,,81%,13%,2017
142214,10,6,4,4.9,111,100%,70%,,,3.1,112,100%,90%,,,6.9,113,100%,90%,,,100%,40%,2017
123537,5,,,,,,,,,,,,,,,,,,,,,,,2017
